"full_address","longitude","latitude"
"3 Lingiari Court, Ngunnawal, ACT 2913",149.1131675,-35.1664502
"19/47 Abena Aveue, Crace, ACT 2911",149.1067714,-35.2013002
"801/8 Gribble Street, Gungahlin, ACT 2912",149.1311605,-35.182482
"406/2 Grose Street, Deakin, ACT 2600",149.1070683,-35.3136552
"7/21 Muriel Stewart Circuit, Bonner, ACT 2914",149.1427281,-35.1616119
"29 Dumaresq Street, Dickson, ACT 2602",149.1436905,-35.2510405
"36/10 Ipima Street, Braddon, ACT 2612",149.1318931,-35.2667887
"17 Vaughan Gardens, Narrabundah, ACT 2604",149.1430849,-35.3322356
"14/28 West Row, City, ACT 2601",149.1283364,-35.2784559
"8/52 MacLeay Street, Turner, ACT 2612",149.1287757,-35.2666675
"14/6 Edmondson Street, Campbell, ACT 2612",149.1523936,-35.2860395
"13/7 State Circle, Forrest, ACT 2603",149.1262863,-35.3129252
"21/7 State Circle, Forrest, ACT 2603",149.1262863,-35.3129252
"30 Deloraine Street, Lyons, ACT 2606",149.0775632,-35.337216
"34/14 Hoolihan Street, Denman Prospect, ACT 2611",149.0317646,-35.3035436
"72/46 Honeysett View, Kingston, ACT 2604",149.1486435,-35.3128295
"NUE Camilleri Way, Gungahlin, ACT 2912",149.1389684,-35.1895304
"NUE Camilleri Way, Gungahlin, ACT 2912",149.1389684,-35.1895304
"Boulevard, Summerfield Close, Denman Prospect, ACT 2611",149.0326315,-35.3010556
"Boulevard, Summerfield Close, Denman Prospect, ACT 2611",149.0326315,-35.3010556
"NUE Camilleri Way, Gungahlin, ACT 2912",149.1389684,-35.1895304
"Boulevard, Summerfield Close, Denman Prospect, ACT 2611",149.0326315,-35.3010556
"Boulevard, Summerfield Close, Denman Prospect, ACT 2611",149.0326315,-35.3010556
"Boulevard, Summerfield Close, Denman Prospect, ACT 2611",149.0326315,-35.3010556
"NUE Camilleri Way, Gungahlin, ACT 2912",149.1389684,-35.1895304
"NUE Camilleri Way, Gungahlin, ACT 2912",149.1389684,-35.1895304
"506/241 Northbourne Avenue, Lyneham, ACT 2602",149.1317585,-35.2588665
"6/24 De Burgh Street, Lyneham, ACT 2602",149.1316912,-35.2569249
"152/15 Tench Street, Kingston, ACT 2604",149.1411784,-35.3146394
"32 Jabanungga Avenue, Ngunnawal, ACT 2913",149.105935,-35.1719332
"10/16 New South Wales Crescent, Forrest, ACT 2603",149.1330145,-35.3150552
"G12/2 Kerridge Street, Kingston, ACT 2604",149.1486252,-35.3136323
"28/21 Wiseman Street, Macquarie, ACT 2614",149.0743575,-35.2526173
"147/55 Dooring Street, Dickson, ACT 2602",149.1335527,-35.2582068
"15/43 Ipima Street, Braddon, ACT 2612",149.1371188,-35.2657172
"57 Alston Street, Chisholm, ACT 2905",149.1229,-35.4238964
"105/311 Flemington Road, Franklin, ACT 2913",149.1477471,-35.1881123
"367/15 Bowes Street, Phillip, ACT 2606",149.0868669,-35.3441316
"14/28 West Row, City, ACT 2601",149.1283364,-35.2784559
"26/101 Hennessy Street, Belconnen, ACT 2617",149.0709054,-35.2463228
"713/2 Akuna Street, City, ACT 2601",149.1325401,-35.2819387
"315/25 Edinburgh Avenue, City, ACT 2601",149.1225765,-35.2849101
"HighGround Trinca Street, Denman Prospect, ACT 2611",149.0284392,-35.3008167
"9-11 Drevermann Street, Farrer, ACT 2607",149.1071137,-35.3701135
"156/1 Corner of Cooyong St and Ainslie Ave, Reid, 2612, ACT, AUSTRALIA, Reid, ACT 2612",149.1357398,-35.2794237
"10 Chepana Street, Lake Cathie, NSW 2445",152.8564058,-31.5521725
"11 Peard Close, Eglinton, NSW 2795",149.5483229,-33.3744074
"21 Amblecote Place, Tahmoor, NSW 2573",150.5891644,-34.2168001
"6 Parklands Close, Bateau Bay, NSW 2261",151.4794612,-33.3911518
"9 Dalley Street, Goulburn, NSW 2580",149.7434879,-34.7237076
"105 Bannister Head Road, Mollymook, NSW 2539",150.4801865,-35.3220715
"40 Princes Avenue, Charlestown, NSW 2290",151.70278,-32.9620343
"6 Kirrily Way, Castle Hill, NSW 2154",151.0164124,-33.7438269
"16 Lomandra Crescent, The Ponds, NSW 2769",150.9159856,-33.6951461
"101/38 Hickson Road, Sydney, NSW 2000",151.2032336,-33.8628109
"202/85 Harrington Street, Sydney, NSW 2000",151.2075118,-33.8605312
"65 Lakala Avenue, Springfield, NSW 2250",151.3881301,-33.4292934
"8 Shara Drive, Bonnells Bay, NSW 2264",151.5091559,-33.1095261
"95 Burwood Road, Whitebridge, NSW 2290",151.7180576,-32.9788739
"33 Verdelho Street, Bonnells Bay, NSW 2264",151.5368027,-33.1095687
"14 Thistle Circuit, Green Valley, NSW 2168",150.8607768,-33.8956091
"26/56-60 Marlborough Road, Homebush West, NSW 2140",151.0664438,-33.8620207
"743/2 Nipper Street, Homebush, NSW 2140",151.0891234,-33.8654355
"501/8 Aviators Way, Penrith, NSW 2750",150.6981536,-33.7485254
"65 Watanobbi Road, Watanobbi, NSW 2259",151.4304835,-33.2690085
"456 Eviron Road, Eviron, NSW 2484",153.4862046,-28.3076842
"5/36 Hillard Street, Wiley Park, NSW 2195",151.0669916,-33.9190513
"46 Canyon Drive, Stanhope Gardens, NSW 2768",150.9230302,-33.7257257
"19 Southey Street, Mittagong, NSW 2575",150.4616566,-34.4477783
"25B Red Gum Drive, Ulladulla, NSW 2539",150.4552755,-35.3427244
"117 Brunswick Street, East Maitland, NSW 2323",151.5843059,-32.7592533
"24 Bindowan Crescent, Maryland, NSW 2287",151.6566588,-32.8757198
"386 Maguires Road, Maraylya, NSW 2765",150.9288152,-33.6049617
"Lot 6233 Dunstan Drive, Airds, NSW 2560",150.8224751,-34.0894733
"30 Kentwell Road, Allambie Heights, NSW 2100",151.2644159,-33.7761367
"9  Kurrajong Avenue, Bogangar, NSW 2488",153.5655116,-28.3354368
"Lot 588 Circinus Street, Austral, NSW 2179",150.8087813,-33.9179036
"5 Aubert Street, Narellan, NSW 2567",150.7388892,-34.0509636
"Lot 608 Hartlepool Road, Edmondson Park, NSW 2174",150.8558908,-33.9561843
"3/430 Sydney Road, Balgowlah, NSW 2093",151.2600888,-33.7936472
"78 Vista Avenue, Catalina, NSW 2536",150.1872422,-35.7286979
"39 Boyd Avenue, Lemon Tree Passage, NSW 2319",152.0381916,-32.7364467
"19 Nangar Crescent, North Kellyville, NSW 2155",150.9436203,-33.6848493
"68 Myall Street, Merrylands, NSW 2160",150.9841268,-33.8438084
"2106/6 Grove Street, Dulwich Hill, NSW 2203",151.1388848,-33.9017292
"33 Park Street, Merrylands, NSW 2160",150.9990865,-33.8446113
"207/2 Latham Terrace, Newington, NSW 2127",151.0575025,-33.834253
"2/7 Jacobs Street, Bankstown, NSW 2200",151.0371855,-33.9140787
"10 moriarty way, Potts Hill, NSW 2143",151.0284189,-33.8898543
"8/6 Sorrell Street, Parramatta, NSW 2150",151.0069761,-33.810634
"3 Woodward Street, Gloucester, NSW 2422",151.9638495,-32.022004
"19 Nilma Avenue, Mount Austin, NSW 2650",147.3554986,-35.1387108
"12 - 18  Country Lane, Casino, NSW 2470",153.0656478,-28.8628938
"30 John Street, Newtown, NSW 2042",151.1774669,-33.9066516
"335 Piper Street, Broken Hill, NSW 2880",141.4670396,-31.9725736
"18 Corymbia Circuit, Frenchs Forest, NSW 2086",151.232276,-33.7381462
"5/217 Oak Road, Matcham, NSW 2250",151.4238992,-33.4023893
"21/26A Hythe Street, Mount Druitt, NSW 2770",150.8218656,-33.7639633
"18 Percy Street, Gregory Hills, NSW 2557",150.7667808,-34.0301382
"5 Spurwood Road, Warrimoo, NSW 2774",150.607262,-33.7260225
"113 Scenic Drive, Budgewoi, NSW 2262",151.5514949,-33.2326347
"14 Rockleigh Way, Epping, NSW 2121",151.0859592,-33.7699831
"3 Eliza Place, Macquarie Hills, NSW 2285",151.6486231,-32.9539273
"64  Ridge Street, Gordon, NSW 2072",151.1444387,-33.7536688
"346 Rhones Creek Road, Talarm, NSW 2447",152.8532809,-30.6868218
"3 Sandpiper Place, Catalina, NSW 2536",150.1823359,-35.7299127
"15 Harbour Street, Bateau Bay, NSW 2261",151.4821522,-33.3819271
"9 Berrys Lane, Fountaindale, NSW 2258",151.3961988,-33.353235
"33 Moss Vale Road, Kangaroo Valley, NSW 2577",150.5223368,-34.72991
"8 Ridge Street, Nambucca Heads, NSW 2448",153.0009185,-30.6424278
"10 Foskett road, Edmondson Park, NSW 2174",150.8523793,-33.9569363
"96 Barney Street, Kiama, NSW 2533",150.8444596,-34.6719057
"15 Strathallan Terrace, Thrumster, NSW 2444",152.8240924,-31.4627198
"117 Kent Street, Millers Point, NSW 2000",151.2035736,-33.861198
"2B Hardy Place, Casula, NSW 2170",150.9004924,-33.9601345
"14 Arran Circuit, Largs, NSW 2320",151.6042422,-32.6896386
"22/32 Waine Street, Freshwater, NSW 2096",151.2760542,-33.7789048
"7A Cooinda Place, Kiama, NSW 2533",150.8469897,-34.6770205
"6 Clearview Street, Bowral, NSW 2576",150.4332059,-34.4784746
"9 Maple Road, Sandy Beach, NSW 2456",153.1956433,-30.146809
"61 Buckingham Street, Pitt Town, NSW 2756",150.8671955,-33.5829707
"4 Forbes Street, Windsor, NSW 2756",150.8158067,-33.6122334
"11/156-158 Homer Street, Earlwood, NSW 2206",151.1327727,-33.926066
"7 Trudy Place, Hassall Grove, NSW 2761",150.832896,-33.7277914
"26 Hargrave Street, Armidale, NSW 2350",151.6550395,-30.5214828
"2D Faraday Street, Mittagong, NSW 2575",150.4422829,-34.454752
"35 Hopman Crescent, Shalvey, NSW 2770",150.8069506,-33.7273594
"31 Dorrigo Avenue, Woonona, NSW 2517",150.915213,-34.3538779
"23/55 Carter Street, Cammeray, NSW 2062",151.2183949,-33.8218875
"165 Richards Road, Newee Creek, NSW 2447",152.9022739,-30.6202267
"14 Bellona Chase, Cameron Park, NSW 2285",151.6068301,-32.9000487
"101 Cessnock Road, Abermain, NSW 2326",151.4408342,-32.8121159
"19 Rupert Street, Ingleburn, NSW 2565",150.8603053,-34.0093962
"5 Edith Street, Cessnock, NSW 2325",151.3418771,-32.8388444
"155 Knox Street, Broken Hill, NSW 2880",141.469748,-31.9860839
"7 Errol Crescent, Heddon Greta, NSW 2321",151.507354,-32.7989487
"24 Claylands Drive, St Georges Basin, NSW 2540",150.6044475,-35.0939369
"1 Claremont Green, West Pennant Hills, NSW 2125",151.0315571,-33.7451025
"2A Bellevue Drive, Port Macquarie, NSW 2444",152.9144873,-31.4478132
"168 Warriewood Road, Warriewood, NSW 2102",151.2933332,-33.6808908
"50 Hamilton Street, Riverview, NSW 2066",151.1600966,-33.8195152
"40 Premier Way, Bateau Bay, NSW 2261",151.4645931,-33.3875186
"7/55 Prince Albert Street, Mosman, NSW 2088",151.2441022,-33.8341934
"41 Lumsdaine Street, Picton, NSW 2571",150.6098899,-34.1779486
"43 Garling Street, Lane Cove, NSW 2066",151.1577751,-33.810449
"46 Saumarez Street, Vincentia, NSW 2540",150.6883468,-35.074972
"5 Mott Street, Byron Bay, NSW 2481",153.6169689,-28.654599
"82 Mayes Hill Road, North Tumbulgum, NSW 2490",153.4590363,-28.2643125
"561 Rhones Creek Rd, Congarinni North, NSW 2447",152.867148,-30.6747101
"1a Redgum Avenue, Cronulla, NSW 2230",151.149013,-34.06886
"31 Cobran Road, Cheltenham, NSW 2119",151.0835062,-33.7556945
"5 Henry Street, Goulburn, NSW 2580",149.7337186,-34.755482
"81 Witonga Drive, Yamba, NSW 2464",153.320554,-29.4222856
"37 Lower Beach Street, Balgowlah, NSW 2093",151.2600205,-33.7986912
"8 Acorn Place, Ourimbah, NSW 2258",151.3796061,-33.3683016
"4 Edward Street, Vincentia, NSW 2540",150.6725265,-35.0661503
"109 Pacific Road, Palm Beach, NSW 2108",151.3236411,-33.6016909
"36 Bowen Street, Huskisson, NSW 2540",150.672908,-35.0415131
"7a Thorpe Avenue, Queanbeyan, NSW 2620",149.2377058,-35.3570507
"5 Hamilton Street, Swansea Heads, NSW 2281",151.659033,-33.0932586
"45 Lincoln Parkway, Dubbo, NSW 2830",148.5700086,-32.2656651
"12 Mistral Street, Greenfield Park, NSW 2176",150.8952629,-33.8750315
"432 Lawrence Hargrave Drive, Scarborough, NSW 2515",150.9582126,-34.2707452
"8/95A James Small Dr, Korora, NSW 2450",153.1302504,-30.2580324
"83 Greenhaven Dr, Umina Beach, NSW 2257",151.3021974,-33.5168164
"19/9 Stonelea Court, Dural, NSW 2158",151.0164713,-33.6933362
"34A The Kingsway, Warilla, NSW 2528",150.8508618,-34.5578795
"15 Castle Field Drive, Murwillumbah, NSW 2484",153.3616845,-28.3370852
"12 Cox Place, Ingleburn, NSW 2565",150.8629665,-34.013049
"34 Roxburgh Street, Lorn, NSW 2320",151.5589783,-32.7259203
"56 Nariah Cres, Toormina, NSW 2452",153.0810744,-30.3553578
"113 Shearwater Drive, Lake Heights, NSW 2502",150.8640706,-34.4772827
"3 Glenowen Way, Castle Hill, NSW 2154",151.0270545,-33.7297196
"156 Condamine Street, Balgowlah, NSW 2093",151.265699,-33.7913672
"10 Hale Street, Woonona, NSW 2517",150.9059875,-34.3492244
"139  Marsden Lane, Kelso, NSW 2795",149.6142348,-33.4018742
"124A Castle Hill Road, West Pennant Hills, NSW 2125",151.0392892,-33.7399236
"42 Karina Crescent, Belrose, NSW 2085",151.2243148,-33.7382551
"13 Ephraim Howe Place, Narellan Vale, NSW 2567",150.7475143,-34.0605236
"3 Shannon Road, Mount Colah, NSW 2079",151.1113074,-33.666651
"63 O'Neill Street, Guildford, NSW 2161",150.9842178,-33.8511371
"4/9 Blaxcell Street, Granville, NSW 2142",151.0118193,-33.8367751
"806/395-397 Princes Highway, Rockdale, NSW 2216",151.1395459,-33.948436
"41 Neeworra Avenue, Narara, NSW 2250",151.3451497,-33.3843032
"39 Bellatrix, Cranebrook, NSW 2749",150.7157854,-33.7066314
"82 Diamond Drive, Orange, NSW 2800",149.101799,-33.2471047
"6 Webster Road, Lurnea, NSW 2170",150.9029254,-33.9278162
"149 Capitol Hill Drive, Mount Vernon, NSW 2178",150.8123918,-33.8529696
"10/43 Oaks Avenue, Dee Why, NSW 2099",151.2889006,-33.7540572
"13 Coachwood Crescent, Bradbury, NSW 2560",150.8155796,-34.0834007
"79 Hunts Road, Gunnedah, NSW 2380",150.2174125,-30.9961127
"16 Barina Downs Road, Norwest, NSW 2153",150.9633267,-33.7371241
"41 Kingsview Drive, Umina Beach, NSW 2257",151.3048689,-33.5102178
"7 Cochrane Street, Tenambit, NSW 2323",151.6133802,-32.7388214
"F3633a Princes Highway, Batemans Bay, NSW 2536",150.2533934,-35.6265967
"13 Hopetown Road, Kanwal, NSW 2259",151.4837486,-33.2651812
"7 Elimatta Road, Kincumber, NSW 2251",151.4029457,-33.4666836
"5 Sybil Street, Guildford West, NSW 2161",150.965668,-33.8429029
"22 Ferrier Drive, Menai, NSW 2234",151.0143659,-34.0011693
"42 Marshall Road, Telopea, NSW 2117",151.0466124,-33.790877
"385 Sodwalls Road, Sodwalls, NSW 2790",149.9908677,-33.5220012
"11 Haddon Rig Place, Airds, NSW 2560",150.8363823,-34.084415
"110 Franks Place, Hartley, NSW 2790",150.1933509,-33.5399676
"57 Cameron Street, Rockdale, NSW 2216",151.1430732,-33.950075
"24/7 Freeman Road, Chatswood, NSW 2067",151.1778729,-33.7999102
"24 Flower Street, Box Hill, NSW 2765",150.9039527,-33.6653466
"48 Sir Joseph Banks Drive, Bateau Bay, NSW 2261",151.4593485,-33.3892652
"16 Centennial Drive, The Ponds, NSW 2769",150.9006365,-33.6998857
"28 Sunshine Avenue, Penrith, NSW 2750",150.7044391,-33.7461458
"121 Robertson Street, Guildford, NSW 2161",151.004043,-33.8563421
"51 Plateau Drive, Wollongbar, NSW 2477",153.4174836,-28.8167991
"26/31-35 Burwood Rd, Belfield, NSW 2191",151.0848341,-33.9036338
"5 Tortula Place, Denham Court, NSW 2565",150.8150811,-33.9856741
"104 Lucas Circuit, Kellyville, NSW 2155",150.9375748,-33.7090796
"2/6 Evans Avenue, Eastlakes, NSW 2018",151.2087643,-33.9242922
"41 Twenty Fifth Avenue, Sawtell, NSW 2452",153.1011702,-30.35575
"27 Waterlily Close, Nunderi, NSW 2484",153.4613635,-28.3254616
"1909 Sapphire Coast Drive, Kalaru, NSW 2550",149.9386897,-36.7473635
"46 Hicks Terrace, Shell Cove, NSW 2529",150.8484655,-34.5950433
"11 Tahmoor Road, Tahmoor, NSW 2573",150.5967378,-34.219499
"16 Duncan Loop, Googong, NSW 2620",149.2441515,-35.4225474
"91 Main Street, Darbys Falls, NSW 2793",148.8596413,-33.9333573
"37 Barnes Road, Llandilo, NSW 2747",150.7762472,-33.6935354
"53 Manzanillo Drive, King Creek, NSW 2446",152.7512116,-31.5089347
"22 Main Road, Fingal Head, NSW 2487",153.5655116,-28.1986419
"38 Roger Street, Brookvale, NSW 2100",151.2698364,-33.7631016
"33/2-8 Bridge Street, Hurstville, NSW 2220",151.0951311,-33.9648609
"20 Carlton Avenue, Goonellabah, NSW 2480",153.3151197,-28.8213485
"11 Charlotte Place, Illawong, NSW 2234",151.0388799,-33.9948233
"5 Mountview Avenue, Chester Hill, NSW 2162",150.9931752,-33.8686434
"A602/147 Great Western Highway, Mays Hill, NSW 2145",150.9899013,-33.8193369
"19 Elizabeth Street, Cardiff South, NSW 2285",151.6681651,-32.9532786
"99 Heaslip Street, Mangerton, NSW 2500",150.8751905,-34.435276
"45a Morotai Road, Revesby Heights, NSW 2212",151.0187772,-33.9672545
"375 South Head Road, Moruya, NSW 2537",150.1435666,-35.9152401
"2B Harcourt Place, North Avoca, NSW 2260",151.4321847,-33.4521499
"33 Coomburra Crescent, Ocean Shores, NSW 2483",153.5330107,-28.5201653
"8  Currawong Road, Allgomera, NSW 2441",152.8568194,-30.8122239
"20 Dunphy Crescent, Mudgee, NSW 2850",149.5825348,-32.6124196
"16 Everglades Cresent, Woy Woy, NSW 2256",151.3138902,-33.4995651
"20 Darvall Drive, Kelso, NSW 2795",149.6147829,-33.4195641
"134 Booker Bay Road, Booker Bay, NSW 2257",151.3477018,-33.5120492
"134 Bridge Street, Uralla, NSW 2358",151.4957219,-30.6449217
"206A Rocket Street, Bathurst, NSW 2795",149.5696494,-33.4219079
"8 Dirrigeree Crescent, Sawtell, NSW 2452",153.0866751,-30.3718987
"81 Brennon Road, Gorokan, NSW 2263",151.5043661,-33.2554517
"16 Burton Street, Portland, NSW 2847",149.9724438,-33.3515236
"38 Wyuna Road, Tweed Heads West, NSW 2485",153.521625,-28.190268
"8 Quenda Place, St Helens Park, NSW 2560",150.8177143,-34.0954101
"10 Kingsview Drive, Umina Beach, NSW 2257",151.3075798,-33.512406
"76 Bugong Street, Prestons, NSW 2170",150.8508731,-33.9442692
"7a Park Street, Tahmoor, NSW 2573",150.591133,-34.2179294
"4 Fisher Street, Oak Flats, NSW 2529",150.8231645,-34.5633156
"30  Jellico Street, Macksville, NSW 2447",152.9117583,-30.7061326
"9 Yammanie Way, Muswellbrook, NSW 2333",150.8966385,-32.2931368
"14 Mathewson Street, Eastgardens, NSW 2036",151.2284815,-33.9493599
"38 Hanson Avenue, Anna Bay, NSW 2316",152.0893114,-32.7822107
"164 Minchin Drive, Minchinbury, NSW 2770",150.8393803,-33.7876155
"2  McGovern Street, Cringila, NSW 2502",150.8738161,-34.4752402
"129 Pioneer Road, East Corrimal, NSW 2518",150.9084415,-34.3785132
"3 Jaranda Street, Berowra, NSW 2081",151.1513116,-33.6170825
"8 Pacific Street, Nambucca Heads, NSW 2448",153.0132631,-30.6431532
"34-36 Old Jamberoo Road, Robertson, NSW 2577",150.6397957,-34.5879194
"11 She-Oak Lane, Casuarina, NSW 2487",153.5756659,-28.288885
"38 Stephens Street, Mallabula, NSW 2319",152.0134836,-32.729584
"18/25 Prince Street, Randwick, NSW 2031",151.2367699,-33.9096412
"7/243 Ernest Street, Cammeray, NSW 2062",151.2124836,-33.8277291
"79/29-33 Darcy Road, Westmead, NSW 2145",150.9795446,-33.8039221
"10 Water Vine St, Sapphire Beach, NSW 2450",153.1480771,-30.2170383
"86a Kareela Avenue, Penrith, NSW 2750",150.7157854,-33.7395112
"50 Boronia Street, South Granville, NSW 2142",151.0129562,-33.8492847
"78 Platt Street, Waratah, NSW 2298",151.721369,-32.9003574
"253 Elizabeth Drive, Vincentia, NSW 2540",150.6869674,-35.0729232
"36/47 Lydbrook Street, Westmead, NSW 2145",150.9782388,-33.8044654
"53 Capricorn Boulevard, Green Valley, NSW 2168",150.8605042,-33.8960969
"64/41-49 Roslyn Gardens, Elizabeth Bay, NSW 2011",151.2270994,-33.8734775
"A302/5 Hadfields Street, Erskineville, NSW 2043",151.1872057,-33.9046431
"26/40-42  Henley Road, Homebush West, NSW 2140",151.0687514,-33.8686693
"7/10 Clapton Place, Darlinghurst, NSW 2010",151.2195133,-33.8762689
"10/54 Hopewell Street, Paddington, NSW 2021",151.2223339,-33.8818751
"58 Princes Highway, Albion Park Rail, NSW 2527",150.7893306,-34.5541677
"9 Elouera Crescent, Forster, NSW 2428",152.5191959,-32.2128696
"30 Cooper Street, Heddon Greta, NSW 2321",151.5091559,-32.8016802
"16 Gipps Street, Wollongong, NSW 2500",150.8994436,-34.4183475
"39 Newcastle Drive, Pottsville, NSW 2489",153.5487535,-28.3884392
"204W/261 Morrison Road, Ryde, NSW 2112",151.1054601,-33.8206756
"Lot 379/21 Fred Avery Drive, Buttaba, NSW 2283",151.5776856,-33.04818
"4 Rainbow Close, Lisarow, NSW 2250",151.3769395,-33.3879582
"13 Queen Street, Moruya, NSW 2537",150.069822,-35.9088034
"161 Seven Hills Road South, Seven Hills, NSW 2147",150.9262571,-33.7839923
"46 Kookaburra Drive, Gregory Hills, NSW 2557",150.7795679,-34.0222582
"479 Laramee Drive, Lavington, NSW 2641",146.944466,-36.0403939
"16/679-681 Forest Road, Bexley, NSW 2207",151.116708,-33.9596345
"89 Canterbury Drive, Raworth, NSW 2321",151.6124901,-32.7339232
"34 Popplewell Street, Moama, NSW 2731",144.7577191,-36.1071526
"44/2-4 Purser Avenue, Castle Hill, NSW 2154",151.0008097,-33.7362746
"18 Casuarina Avenue, Medowie, NSW 2318",151.8766697,-32.7393119
"108 Hawthorne Road, Bargo, NSW 2574",150.5818636,-34.2907762
"180 Pheasants Nest Road, Pheasants Nest, NSW 2574",150.6255012,-34.2548891
"4 Ginahgulla Drive, Bowral, NSW 2576",150.4443302,-34.4843187
"39 Warrah Drive, Tamworth, NSW 2340",150.9562348,-31.1311135
"20 Leicester Way, St Clair, NSW 2759",150.796006,-33.7939756
"15 Ashgrove Drive, Goonellabah, NSW 2480",153.3158105,-28.8069498
"547 Grose Vale Road, Grose Vale, NSW 2753",150.6736773,-33.5855453
"9 Galleon Lane, Brunswick Heads, NSW 2483",153.5472227,-28.5444641
"67 Prince Street, Mullumbimby, NSW 2482",153.5042478,-28.5512717
"120 Davistown Road, Saratoga, NSW 2251",151.3581839,-33.4771795
"98 Shearwater Drive, Warriewood, NSW 2102",151.2893789,-33.6912036
"22 Railway Parade, Hazelbrook, NSW 2779",150.4512474,-33.7216459
"14 Cootamundra Road, Hornsby Heights, NSW 2077",151.1058923,-33.6450578
"21 Short Street, Mudgee, NSW 2850",149.5909066,-32.590401
"8 Pintail Lane, Lennox Head, NSW 2478",153.5824874,-28.8051167
"135 Belmont Road, Glenfield, NSW 2167",150.9054421,-33.9758871
