"full_address","longitude","latitude"
"72 Wattleglen Street, Craigieburn, Vic 3064",144.9281281,-37.594402
"72/46 Honeysett View, Kingston, ACT 2604",149.1486435,-35.3128295
"72/6 Stanley Street, Darlinghurst, NSW 2010",151.2139325,-33.8753629
"720 Cowwarr-Seaton Road, Seaton, Vic 3858",146.6972997,-37.9514085
"720 North Road, Ormond, Vic 3204",145.0503281,-37.9055466
"7219-20/9 Gunnamatta Avenue, Kingscliff, NSW 2487",153.5776313,-28.2779639
"721A Skipton Street, Redan, Vic 3350",143.8425532,-37.5794362
"722 Glenelg Highway, Smythes Creek, Vic 3351",143.7627232,-37.5998938
"723 Berry Road, Gidgegannup, WA 6083",116.2012953,-31.7310558
"724 Black Brush Road, Broadmarsh, Tas 7030",147.1606878,-42.6726879
"725/1C Burroway Road, Wentworth Point, NSW 2127",151.0786153,-33.8231708
"725/83-93 Dalmeny Avenue, Rosebery, NSW 2018",151.2090448,-33.9148561
"72a Sandy Camp Road, Wynnum, Qld 4178",153.1536118,-27.4367783
"72A Tantula Road West, Alexandra Headland, Qld 4572",153.0987288,-26.6725124
"72A Teddington Road, Hampton, Vic 3188",145.0221457,-37.9368463
"72b Earlsfield Road, Hampton, Vic 3188",145.0163336,-37.9375354
"72B Winchelsea Road, Nollamara, WA 6061",115.8497385,-31.8713614
"73-79 Mount Peter Road, Edmonton, Qld 4869",145.7376792,-17.0270344
"73  Wellesley Crescent, Kings Park, NSW 2148",150.9167582,-33.7405344
"73 ALLINSON DRIVE, Girrawheen, WA 6064",115.8268054,-31.8392279
"73 Andrews Avenue, Reservoir, Vic 3073",145.028403,-37.7294179
"73 Apricot Street, Forrestfield, WA 6058",116.0085776,-31.9675608
"73 Barrier Reef Drive, Mermaid Waters, Qld 4218",153.411084,-28.053712
"73 Bemersyde Drive, Berwick, Vic 3806",145.3476843,-38.0548399
"73 Blacksmith Court, Flagstone, Qld 4280",152.934536,-27.8294629
"73 Boulton Street, Dianella, WA 6059",115.873733,-31.9044802
"73 Circle Drive South, Cranbourne, Vic 3977",145.2791698,-38.0964991
"73 Daintree Drive, Bushland Beach, Qld 4818",146.6860015,-19.2002735
"73 Draper Road, Howden, Tas 7054",147.2967217,-43.029093
"73 Dyson Drive, Alfredton, Vic 3350",143.7854446,-37.5534597
"73 Felstead Avenue, Sunshine West, Vic 3020",144.8183667,-37.8028632
"73 George Street, Clarence Park, SA 5034",138.5828802,-34.9657522
"73 Grevillea Drive, Mount Duneed, Vic 3217",144.3321782,-38.2180883
"73 Harrison Street, Box Hill North, Vic 3129",145.1326473,-37.800865
"73 Hill Drive, Pimpama, Qld 4209",153.2974359,-27.8320351
"73 Inkerman Street, Triabunna, Tas 7190",147.920979,-42.5176337
"73 Koloona Drive, Emu Plains, NSW 2750",150.6497619,-33.7447623
"73 Latham Street, Bentleigh East, Vic 3165",145.0741905,-37.9139194
"73 Lee Road, Winmalee, NSW 2777",150.6103208,-33.6830431
"73 Limetree Circuit, Mindarie, WA 6030",115.7113347,-31.6861387
"73 Magnetic Drive, Tamborine Mountain, Qld 4272",153.2087549,-27.9022077
"73 Maygar Street, Windsor, Qld 4030",153.0285018,-27.4263609
"73 McBryde Terrace, Whyalla, SA 5600",137.5810242,-33.0296624
"73 Mindarie Drive, Quinns Rocks, WA 6030",115.6970709,-31.6719453
"73 Nimmo Street, Middle Park, Vic 3206",144.9612911,-37.8517589
"73 Old Surrey Road, Havenview, Tas 7320",145.9170483,-41.081767
"73 Penna Road, Midway Point, Tas 7171",147.526614,-42.7965314
"73 Polo Place, Branyan, Qld 4670",152.2942512,-24.927273
"73 River Road, Kelmscott, WA 6111",116.0197999,-32.1230693
"73 Royalla Drive, Royalla, NSW 2620",149.1530531,-35.5140359
"73 Russell Avenue, Valley Heights, NSW 2777",150.5859901,-33.7189288
"73 Scott Road, Bridgewater, Tas 7030",147.2500449,-42.7478713
"73 Shirley  Crescent, Woori Yallock, Vic 3139",145.5426909,-37.7792457
"73 Shortland Avenue, Strathfield, NSW 2135",151.0678559,-33.8731637
"73 Silkwood Drive, Warragul, Vic 3820",145.9122364,-38.1508376
"73 Sixth Avenue, Altona North, Vic 3025",144.8487365,-37.839037
"73 Spring Farm Road, Kingston, Tas 7050",147.2875671,-42.9818398
"73 Studley Street, Abbotsford, Vic 3067",144.9966192,-37.8017142
"73 Tampa Road, Cape Woolamai, Vic 3925",145.328023,-38.5269509
"73 The Avenue, Prahran, Vic 3181",144.9979947,-37.8527867
"73 Viscosa Road, Brookfield, Vic 3338",144.540232,-37.6920826
"73 Weyba Street, Sunshine Beach, Qld 4567",153.1042038,-26.403626
"73 Whites Road, Mount Duneed, Vic 3217",144.3265015,-38.2329404
"73 William Street, Gatton, Qld 4343",152.2771637,-27.5636136
"73 Williamstown Road, Seddon, Vic 3011",144.8848768,-37.8066889
"73 Yarranabee Road, Port Macquarie, NSW 2444",152.9186841,-31.4516872
"73/1 Burnda Street, Kirwan, Qld 4817",146.7345912,-19.2979311
"73/100 Bulcock Street, Caloundra, Qld 4551",153.1294331,-26.8048925
"73/149-151 Adelaide Terrace, East Perth, WA 6004",115.8716579,-31.9605577
"73/20 Beach Road, Maroochydore, Qld 4558",153.0896309,-26.6510374
"73/3 Alfred Square, St Kilda, Vic 3182",144.9742201,-37.864266
"73/37 Morley Avenue, Rosebery, NSW 2018",151.2010387,-33.9153394
"73/59 Breaksea Drive, North Coogee, WA 6163",115.7572885,-32.081904
"732 Radiata Street, Beveridge, Vic 3753",144.9832134,-37.4822825
"733 Eureka Street, Ballarat East, Vic 3350",143.8926773,-37.5663032
"733e Warringah Road, Forestville, NSW 2087",151.212407,-33.7609055
"737 Gilston Road, Gilston, Qld 4211",153.2984029,-28.0383016
"737 Old Gympie Road, Paterson, Qld 4570",152.5453405,-25.8878132
"739 Playford Highway, Cygnet River, SA 5223",137.5578014,-35.6814737
"73a Barbican Street West, Shelley, WA 6148",115.891937,-32.0282093
"73A Dorene Street, St Marys, SA 5042",138.5794183,-35.0014016
"73A Giralt Road, Marangaroo, WA 6064",115.82569,-31.82733
"73A Waverley Street, Bellerive, Tas 7018",147.386777,-42.8723507
"73B Gulnare Rd, Bees Creek, NT 0822",131.0636888,-12.5905924
"74-76 Dare Street, Ocean Grove, Vic 3226",144.5221169,-38.2688958
"74-76 Kana Crescent, Slacks Creek, Qld 4127",153.1410557,-27.6444073
"74-76 Wrights Road, Lithgow, NSW 2790",150.1443921,-33.4892566
"74-78 Hein Road, Buccan, Qld 4207",153.134436,-27.7453421
"74-84 F Lindsay Road, Rocksberg, Qld 4510",152.8623382,-27.1276722
"74  School Road, Redbank Plains, Qld 4301",152.8516266,-27.6531406
"74 Acacia Drive, Katherine, NT 0850",132.2862159,-14.4707721
"74 Berkeley Street, Speers Point, NSW 2284",151.6278965,-32.9694414
"74 Braeside Drive, Launching Place, Vic 3139",145.5680003,-37.7790042
"74 Buena Vista Drive, Montmorency, Vic 3094",145.1305781,-37.7263021
"74 Caffrey Street, McLaren Vale, SA 5171",138.530544,-35.2182997
"74 Church Street, Drouin, Vic 3818",145.8481743,-38.1317865
"74 Clare Street, New Town, Tas 7008",147.30309,-42.8621022
"74 Clarendon Street, Cranbourne, Vic 3977",145.2799255,-38.1055529
"74 Cragborn Road, Katherine, NT 0850",132.313291,-14.4924023
"74 Dawson Place, Donnybrook, WA 6239",115.8229271,-33.5682268
"74 Edgeworth Circuit, Tapping, WA 6065",115.801663,-31.711669
"74 Frederick St, Derby, Tas 7264",147.7967941,-41.1448533
"74 Gibson Avenue, Padbury, WA 6025",115.7687295,-31.8111008
"74 Gordon Street, Albert Park, SA 5014",138.5185862,-34.8754352
"74 Grima Street, Schofields, NSW 2762",150.8829033,-33.7073443
"74 Hamilton Street, Latrobe, Tas 7307",146.4122908,-41.2439347
"74 Hampton Road, Darch, WA 6065",115.8520378,-31.8155097
"74 Harte Street, Chelmer, Qld 4068",152.980843,-27.5147441
"74 Higgins Avenue, Sunbury, Vic 3429",144.7269808,-37.5706895
"74 Homebush Drive, Tarneit, Vic 3029",144.6448241,-37.8425605
"74 Kens Road, Frenchs Forest, NSW 2086",151.213682,-33.7473437
"74 Larapinta Circuit, Parkinson, Qld 4115",153.043962542419,-27.6372673850772
"74 Lucas Road, Seven Hills, NSW 2147",150.9288933,-33.7678569
"74 Lyndon Way, Karalee, Qld 4306",152.8224959,-27.5771137
"74 Mahogany Rd, Diwan, Qld 4873",145.3988892,-16.208916
"74 Main Street, Sheffield, Tas 7306",146.3261169,-41.3828249
"74 Maluka Road, Katherine, NT 0850",132.2792091,-14.4629157
"74 Oxbow Circuit, King Creek, NSW 2446",152.7490992,-31.4824465
"74 Post Office Road, Mapleton, Qld 4560",152.8635289,-26.6164442
"74 Poulton Terrace, Campbelltown, NSW 2560",150.7819121,-34.0768606
"74 Primrose Avenue, Rydalmere, NSW 2116",151.0497055,-33.8205542
"74 Rosella Street, Doncaster East, Vic 3109",145.1521347,-37.7962533
"74 Solomon Street, Palmyra, WA 6157",115.789299,-32.0426436
"74 Station Street, Belgrave, Vic 3160",145.3541671,-37.9113102
"74 Toorak Road, Rivervale, WA 6103",115.9158591,-31.95954
"74 Valda Street, Blacktown, NSW 2148",150.9036698,-33.7822184
"74 Valley Rd, Wentworth Falls, NSW 2782",150.3641416,-33.71598
"74 Victoria Road, Ranelagh, Tas 7109",147.0384076,-43.0004925
"74 Victoria Street, Footscray, Vic 3011",144.892399,-37.8016994
"74 Wangarra Road, Frankston, Vic 3199",145.152609,-38.1442828
"74 Warwick Street, Harristown, Qld 4350",151.9273986,-27.5758863
"74 Weeroona Street, Rye, Vic 3941",144.8304682,-38.3784974
"74 Wilpena Terrace, Aldgate, SA 5154",138.7421131,-35.0105938
"74/1 Boulton Drive, Nerang, Qld 4211",153.3513914,-27.9962026
"74/1178 Hay Street, West Perth, WA 6005",115.8438121,-31.9487453
"74/15 Aberdeen Street, Perth, WA 6000",115.8652097,-31.949662
"74/6-10 Eyre Street, Griffith, ACT 2603",149.1403057,-35.3190069
"74/6-18 Redbank Road, Northmead, NSW 2152",150.991675,-33.79803
"74/6 - 10 Eyre Street, Griffith, ACT 2603",149.1403057,-35.3190069
"74/629 Gardeners Road, Mascot, NSW 2020",151.1907778,-33.9209672
"741 Great Northern Highway, Herne Hill, WA 6056",116.0123184,-31.8278556
"741 Sebastopol-Smythesdale Road, Ross Creek, Vic 3351",143.7646729,-37.6287142
"743 Fulham Road, Connellys Marsh, Tas 7173",147.7259712,-42.8853039
"743/2 Nipper Street, Homebush, NSW 2140",151.0891234,-33.8654355
"744 Slopes Road, The Slopes, NSW 2754",150.6920952,-33.5295516
"744/18 Albert Street, Footscray, Vic 3011",144.8977258,-37.8015551
"745 Ringtail Creek Road, Pomona, Qld 4568",152.9120838,-26.3523266
"746 Nerang-Broadbeach Road, Carrara, Qld 4211",153.383957,-28.0165435
"7465 Goulburn Valley Highway, Kialla West, Vic 3631",145.3878419,-36.4580353
"747 Dulguigan Road, North Tumbulgum, NSW 2490",153.4437604,-28.270842
"749/63 Church Avenue, Mascot, NSW 2020",151.1845103,-33.9220186
"7492 Huon Highway, Strathblane, Tas 7109",146.9705795,-43.3338814
"74A Gabriel Street, Cloverdale, WA 6105",115.9388311,-31.9680906
"74A River Meadows Drive, Upper Coomera, Qld 4209",153.3069684,-27.8785089
"74B Hillsborough Drive, Nollamara, WA 6061",115.8412888,-31.8820419
"75-77 Lady Penrhyn Court, Mundoolun, Qld 4285",153.0758991,-27.878193
"75  Queen Street, Uralla, NSW 2358",151.4886287,-30.6450293
"75 Albert Road, Hallam, Vic 3803",145.2713757,-38.0037982
"75 Archdale Road, Ferny Grove, Qld 4055",152.9320061,-27.3990489
"75 Bay View Avenue, East Gosford, NSW 2250",151.3530248,-33.4297731
"75 Beach Road, Mentone, Vic 3194",145.0610467,-37.9889462
"75 Bella Crescent, Hallam, Vic 3803",145.2829267,-38.0170765
"75 Bondi Road, Bonbeach, Vic 3196",145.1275606,-38.0610138
"75 Bottlebrush Drive, Glenning Valley, NSW 2261",151.4303467,-33.3335375
"75 Burns Street, St Andrews, Vic 3761",145.2658348,-37.6060073
"75 Cassowary Street, Freshwater, Qld 4870",145.7191846,-16.8811238
"75 Clyde Road, Bannockburn, Vic 3331",144.1749228,-38.0352731
"75 Coachwood Road, Matcham, NSW 2250",151.4075502,-33.415953
"75 Connell Street, Davoren Park, SA 5113",138.6785892,-34.6852584
"75 Crittenden Road, Findon, SA 5023",138.5384246,-34.8999273
"75 Cutter Street, Richmond, Vic 3121",145.0085958,-37.8258627
"75 Doran Street, Carrington, NSW 2294",151.76604,-32.9149409
"75 Essex Road, Surrey Hills, Vic 3127",145.0917663,-37.8322127
"75 Eucalyptus Road, Herbert, NT 0836",131.1757348,-12.5401938
"75 Fairbanks Drive, Paralowie, SA 5108",138.6047325,-34.7565314
"75 Fairweather Drive, Piara Waters, WA 6112",115.9196591,-32.1406169
"75 First Avenue, Altona North, Vic 3025",144.8546227,-37.8345929
"75 Franklin Place, Hamilton, Tas 7140",146.8311375,-42.5620147
"75 Glenmore Drive, Ashmore, Qld 4214",153.3609272,-27.9930336
"75 Gold Street, Collingwood, Vic 3066",144.9893458,-37.7961803
"75 Gowrie Street, Glenroy, Vic 3046",144.943052,-37.6984632
"75 Graham Drive, Kelso, NSW 2795",149.6063052,-33.3979939
"75 Greendale Road, Wallacia, NSW 2745",150.6411538,-33.8710513
"75 Greenoak Road, Kandanga, Qld 4570",152.6711342,-26.3829129
"75 Gwandalan Road, Saltwater River, Tas 7186",147.6999393,-43.0046026
"75 Hampden Road, Battery Point, Tas 7004",147.3324743,-42.8895968
"75 Hawkvalley Crescent, Maida Vale, WA 6057",116.0281355,-31.9388832
"75 Ipsen Street, Manjimup, WA 6258",116.1327349,-34.2416426
"75 Jacaranda Place, Indooroopilly, Qld 4068",152.9952999,-27.5120862
"75 Jeeralang West Road, Jeeralang Junction, Vic 3840",146.4189701,-38.3409415
"75 Lake Shore Drive, North Avoca, NSW 2260",151.4323074,-33.4526631
"75 Lakewood Boulevard, Melton, Vic 3337",144.5896631,-37.6890021
"75 Lima Street, Edens Landing, Qld 4207",153.172147,-27.7076093
"75 Lincoln Drive, Keilor East, Vic 3033",144.8681583,-37.7427577
"75 Little Oxford Street, Collingwood, Vic 3066",144.9841817,-37.8035552
"75 Marys Hope Road, Rosetta, Tas 7010",147.2527257,-42.8241071
"75 Mayfair Drive, Emerald, Qld 4720",148.1640887,-23.5548617
"75 McBryde Terrace, Whyalla, SA 5600",137.5800834,-33.0290351
"75 McIntyre Drive, Altona, Vic 3018",144.8218885,-37.8548721
"75 Medway Street, Box Hill North, Vic 3129",145.12328196498,-37.811463013944
"75 Mountain Road, Allens Rivulet, Tas 7150",147.1995868,-43.0184528
"75 Normanstone Road, South Launceston, Tas 7249",147.1492744,-41.463998
"75 Palmerston Road, Unley, SA 5061",138.6043803,-34.9463165
"75 Pitcairn Street, Glenorchy, Tas 7010",147.2595343,-42.8323525
"75 Polwarth Street South, Colac, Vic 3250",143.5989764,-38.3435881
"75 President Avenue, Andrews Farm, SA 5114",138.6624859,-34.6739304
"75 Roper Road, Blue Haven, NSW 2262",151.503924143724,-33.2077948958902
"75 Rule Street, North Fremantle, WA 6159",115.7548615,-32.0273071
"75 Snug Tiers Road, Snug, Tas 7054",147.2489718,-43.0718446
"75 Tampa Road, Cape Woolamai, Vic 3925",145.3278609,-38.5269959
"75 Todd Avenue, Yeppoon, Qld 4703",150.750157,-23.1069746
"75 Tramontane Approach, Dayton, WA 6055",115.9710738,-31.8553004
"75 Waratah Boulevard, Canning Vale, WA 6155",115.9104421,-32.0745196
"75 Wenvoe Street, Devonport, Tas 7310",146.3608996,-41.1884861
"75 Whites Road, Cardigan, Vic 3352",143.7408858,-37.53069
"75 William Street, Westbury, Tas 7303",146.8319965,-41.5311595
"75 Wilson Street, Moonee Ponds, Vic 3039",144.9312245,-37.7630462
"75/1 Boulton Drive, Nerang, Qld 4211",153.3513914,-27.9962026
"75/1 Latitude Boulevard, Nikenbah, Qld 4655",152.8017548,-25.3168301
"75/12 David Street, Turner, ACT 2612",149.1310408,-35.2613831
"75/12 Vista Street, Penrith, NSW 2750",150.6883741,-33.7542259
"75/96 Guildford Road, Mount Lawley, WA 6050",115.8859545,-31.93452
"7501/7 Riverside Quay, Southbank, Vic 3006",144.9646982,-37.8213341
"755 Allen Street, Wooroloo, WA 6558",116.3280031,-31.7811628
"7552 Bruxner Highway, Sandilands, NSW 2469",152.6670767,-28.9022284
"757 Mulga Way, Wickham, WA 6720",117.1431974,-20.6746907
"75a Dooring Street, Dickson, ACT 2602",149.1338557,-35.256304
"75A Sydney Street, Yakamia, WA 6330",117.8823079,-35.0008743
"75B  Brougham Drive, Valley View, SA 5093",138.6520316,-34.8373655
"75b Anaconda Drive, North Haven, SA 5018",138.4908117,-34.7965549
"76  Foxwood Drive, Point Cook, Vic 3030",144.744529,-37.8802685
"76  Shaft Street, Edmonton, Qld 4869",145.7428839,-17.0265922
"76  Stephen Road, Marrakai, NT 0822",131.4868644,-12.7648325
"76 Allunga Drive, Glen Eden, Qld 4680",151.2692898,-23.8941986
"76 Applecross Drive, Blakeview, SA 5114",138.7014004,-34.6860605
"76 Ashbourne Grove, West Moonah, Tas 7009",147.2736917,-42.8456957
"76 Ashdale Blvd, Darch, WA 6065",115.8434424,-31.8073404
"76 Belmont Road, Kenwick, WA 6107",115.982522,-32.0340066
"76 Benbow Street, Yarraville, Vic 3013",144.8743898,-37.8217893
"76 Bugong Street, Prestons, NSW 2170",150.8508731,-33.9442692
"76 Campbell Parade, Mannering Park, NSW 2259",151.5421867,-33.1531861
"76 Carbenet Drive, Hackham, SA 5163",138.5279646,-35.1436104
"76 Churchill Avenue, Strathfield, NSW 2135",151.0887612,-33.8733376
"76 Clieveden Street, North Perth, WA 6006",115.8500466,-31.9203124
"76 Combine Street, Coffs Harbour, NSW 2450",153.1004771,-30.2999472
"76 Cootharaba Road, Gympie, Qld 4570",152.6838267,-26.1868607
"76 Corinthian Road West, Shelley, WA 6148",115.8766209,-32.0334212
"76 Del Mar Drive, Copacabana, NSW 2251",151.4379159,-33.4848102
"76 Driver Avenue, Driver, NT 0830",130.9725493,-12.4861871
"76 Eleanor Street, Footscray, Vic 3011",144.8849198,-37.794848
"76 Eleventh Avenue, Millfield, NSW 2325",151.2618474,-32.8952945
"76 Esplanade, Cowell, SA 5602",136.9248036,-33.6940237
"76 Fletcher Avenue, Moonah, Tas 7009",147.3034227,-42.8393051
"76 Foam Street, Rosebud, Vic 3939",144.9076175,-38.3637659
"76 Gloucester Avenue, Hideaway Bay, Qld 4800",148.4825708,-20.0785278
"76 Gordon Street, Albert Park, SA 5014",138.5186838,-34.8755652
"76 Highbury Street, Prospect, SA 5082",138.6003496,-34.8947782
"76 Hillcrest Road, Devonport, Tas 7310",146.3298997,-41.1885034
"76 Hilltop Road, Avalon Beach, NSW 2107",151.3137877,-33.6356236
"76 Hutchison Terrace, Bakewell, NT 0832",130.997503,-12.4999401
"76 Jubilee Drive, Rowville, Vic 3178",145.27863,-37.9018871
"76 Kingsford Drive, Point Cook, Vic 3030",144.7179721,-37.9033338
"76 Kirkland Avenue, Euroa, Vic 3666",145.5766659,-36.7545663
"76 Lawrence Vale Road, South Launceston, Tas 7249",147.1516223,-41.4540052
"76 Longwarry Road, Drouin, Vic 3818",145.8396968,-38.1264515
"76 Mal Campbell Drive, Craignish, Qld 4655",152.7209529,-25.2780509
"76 Mallard Way, Cannington, WA 6107",115.9334723,-32.0084502
"76 Marella Avenue, Kellyville, NSW 2155",150.9637131,-33.7023121
"76 Markeri Street, Mermaid Waters, Qld 4218",153.4283934,-28.0486269
"76 Markham Street, Armidale, NSW 2350",151.6603343,-30.5073557
"76 Mathoura Street, Mathoura, NSW 2710",144.9071446,-35.8217993
"76 Miller Street, Bargara, Qld 4670",152.4653895,-24.8202483
"76 North Shore Drive, Patterson Lakes, Vic 3197",145.1382085,-38.067856
"76 Point Boulevard, Point Lonsdale, Vic 3225",144.6116096,-38.2639226
"76 Racecourse Place, Tamborine, Qld 4270",153.1182371,-27.8777465
"76 Robinson Road, Nundah, Qld 4012",153.0643636,-27.3975699
"76 Roslyn Avenue, Kingston Beach, Tas 7050",147.3245388,-42.9888331
"76 Sovereign Drive, Mount Duneed, Vic 3217",144.3260697,-38.2200957
"76 St Catharines Promenade, Champion Lakes, WA 6111",115.9908887,-32.1155376
"76 Stanley Street, Frankston, Vic 3199",145.134113,-38.1366795
"76 Steele Street, Devonport, Tas 7310",146.3532363,-41.1802596
"76 Werin Street, Tewantin, Qld 4565",153.0334075,-26.3843226
"76 William Maker Drive, Orange, NSW 2800",149.095095,-33.2448088
"76 Wishart Crescent, Encounter Bay, SA 5211",138.5904146,-35.5596693
"76 Woniora Road, Shorewell Park, Tas 7320",145.8862119,-41.070382
"76 Yaralla circuit, Clyde, Vic 3978",145.3458748,-38.123312
"76 Yaralla Circuit, Clyde, Vic 3978",145.3458748,-38.123312
"76/2 Underdale Lane, Meadowbank, NSW 2114",151.0909186,-33.8176103
"76/29 -33 Darcy Road, Westmead, NSW 2145",150.9795914,-33.8039975
"76/4 Dover Court, Mosman Park, WA 6012",115.7576583,-32.0099492
"760 Grose Vale Road, Grose Vale, NSW 2753",150.6530043,-33.5769829
"760 John Clifford Way, Lowmead, Qld 4676",151.7157053,-24.5795169
"760 Military Road, Osborne, SA 5017",138.4969436,-34.799885
"7606 Channel Highway, Cygnet, Tas 7112",147.070506,-43.15121
"761 Lawrence Hargrave Drive, Coledale, NSW 2515",150.944518,-34.2926008
"761 Melton Road, Toolern Vale, Vic 3337",144.5763551,-37.5505787
"762 Heidelberg Kinglake Road, Hurstbridge, Vic 3099",145.1916404,-37.6422916
"763 Muscle Creek Road, Muswellbrook, NSW 2333",150.99394,-32.2675138
"765 Samford Road, Keperra, Qld 4054",152.9649452,-27.4107021
"766 Logan Road, Holland Park, Qld 4121",153.055093,-27.513846
"767 Sandy Bay Road, Sandy Bay, Tas 7005",147.3600097,-42.9235189
"767 Warrigal Road, Bentleigh East, Vic 3165",145.0843362,-37.9124471
"7698 Midland Highway, Magpie, Vic 3352",143.8470824,-37.6378473
"77 Bellarine Highway, Point Lonsdale, Vic 3225",144.6232266,-38.2718743
"77 Bindaree Road, Legana, Tas 7277",147.0403388,-41.3554738
"77 Blue Horizons Way, Pakenham, Vic 3810",145.462361,-38.0880159
"77 Branscombe Road, Claremont, Tas 7011",147.2420529,-42.7998781
"77 Burke Street, Maryborough, Vic 3465",143.738575,-37.0498031
"77 Camerons Road, Moorleah, Tas 7325",145.6146731,-40.9739068
"77 Cassowary Street, Freshwater, Qld 4870",145.7189676,-16.8809229
"77 Coombes Street, Collie, WA 6225",116.170261,-33.3587895
"77 Cowper Street, Stroud, NSW 2425",151.9675292,-32.4040743
"77 Dayman Street, Urangan, Qld 4655",152.9004353,-25.2879537
"77 Dignam Drive, Paralowie, SA 5108",138.6104073,-34.7658984
"77 East Church Street, Deloraine, Tas 7304",146.6630168,-41.5366082
"77 Elizabeth Avenue, Capel Sound, Vic 3940",144.8723699,-38.3757358
"77 Eyre Street, North Ward, Qld 4810",146.8115917,-19.2496735
"77 Fisher Street, Myrtle Bank, SA 5064",138.6262965,-34.9569275
"77 Gardenia Road, Risdon Vale, Tas 7016",147.3606699,-42.8142279
"77 George Street, Barnsley, NSW 2278",151.5983518,-32.9290089
"77 Georgetown Drive, Safety Bay, WA 6169",115.7440903,-32.3025059
"77 Gooriwa Road, Holgate, NSW 2250",151.3867626,-33.4193847
"77 Hardy Avenue, Cannons Creek, Vic 3977",145.3181706,-38.2158758
"77 Hermitage Place, Morayfield, Qld 4506",152.9182474,-27.1454928
"77 Hollyford Parade, Butler, WA 6036",115.7033991,-31.634859
"77 Joan Street, Sunshine West, Vic 3020",144.7974966,-37.7892459
"77 Jumping Creek Road, Wonga Park, Vic 3115",145.2674897,-37.7352254
"77 Maple Drive, Andergrove, Qld 4740",149.1877607,-21.0897732
"77 Meriwa Street, Nedlands, WA 6009",115.8101442,-31.9762955
"77 Molong Street, Molong, NSW 2866",148.8599495,-33.0939382
"77 Padman Crescent, Middleton, SA 5213",138.7107706,-35.5095629
"77 Peninsula Sands Boulevard, Rosebud, Vic 3939",144.9171945,-38.3841116
"77 Pixley Crescent 4814, Heatley, Qld 4814",146.7597649,-19.2840444
"77 Regiment Rd, Rutherford, NSW 2320",151.5153144,-32.7202176
"77 Ringwood Crescent, West Albury, NSW 2640",146.8892337,-36.0700799
"77 Riviera Avenue, Terrigal, NSW 2260",151.4364111,-33.4482646
"77 Robson Avenue, Gorokan, NSW 2263",151.5074224,-33.2500079
"77 Rowes Lane, Wallan, Vic 3756",144.9602909,-37.4115026
"77 Ryland Road, Rapid Creek, NT 0810",130.8601027,-12.3840583
"77 Shaw Street, New Auckland, Qld 4680",151.2282538,-23.8768009
"77 Sommers Bay Road, Murdunna, Tas 7178",147.8575295,-42.9464953
"77 Southgate Road, Langford, WA 6147",115.9383691,-32.0432458
"77 Southmead Drive, Landsdale, WA 6065",115.8590387,-31.8006592
"77 Steele Creek Drive, Keilor East, Vic 3033",144.8781288,-37.742612
"77 Stephen Street, Yarraville, Vic 3013",144.8949782,-37.8147611
"77 Stillwater Drive, Twin Waters, Qld 4564",153.0805564,-26.6358
"77 Todd Avenue, Yeppoon, Qld 4703",150.7498977,-23.1067729
"77 Todd St, Merredin, WA 6415",118.2738806,-31.4832442
"77 University Drive, Campbelltown, NSW 2560",150.7820865,-34.0759568
"77 Victoria Street, Gracemere, Qld 4702",150.4642845,-23.4424619
"77 Vista Drive, Melton, Vic 3337",144.5745245,-37.6829007
"77 Warrawee Circuit, Frankston, Vic 3199",145.1653299,-38.1331569
"77 Welcome Meander, Harrisdale, WA 6112",115.9303003,-32.1255731
"77 Whitby Street, Brunswick West, Vic 3055",144.943009,-37.7640929
"77/10 Ipima Street, Braddon, ACT 2612",149.1318931,-35.2667887
"77/121 Pacific Highway, Hornsby, NSW 2077",151.0984589,-33.7067665
"77/2 Tenth Avenue, Maylands, WA 6051",115.8929934,-31.9265107
"77/41 Chandler Street, Belconnen, ACT 2617",149.0709502,-35.2394623
"77/42-52 Terrace Road, East Perth, WA 6004",115.872185,-31.9612883
"77/4320 NELSON BAY ROAD, Anna Bay, NSW 2316",152.0708676,-32.771006
"77/6 Wright Cresent, Gray, NT 0830",130.9800208,-12.4877827
"77/62 Seaview Avenue, Wirrina Cove, SA 5204",138.2464555,-35.5067013
"77/65 Manooka Drive, Cannonvale, Qld 4802",148.6917847,-20.2819931
"77/68 Pulgul Street, Urangan, Qld 4655",152.9046501,-25.2940067
"77/9 Delhi Street, West Perth, WA 6005",115.8460408,-31.9464505
"77/9 Hawksburn Road, Rivervale, WA 6103",115.9042395,-31.9558274
"775 Burnett Heads Road, Rubyanna, Qld 4670",152.4093515,-24.8370514
"775 Lismore Road, Nashua, NSW 2479",153.4619437,-28.7152193
"776 Whitemore Road, Whitemore, Tas 7303",146.9296131,-41.5825404
"778 Friday Hut Rd, Brooklet, NSW 2479",153.4935938,-28.6945931
"77A Durango Turn, Aubin Grove, WA 6164",115.8585304,-32.1773375
"77a Mount View Parade, Croydon, Vic 3136",145.3022323,-37.7855948
"77A Revell Street, Blairgowrie, Vic 3942",144.7757303,-38.3687029
"77A Shepherd Street, Beaconsfield, WA 6162",115.776033,-32.0705274
"78-80 Park Terrace, Edithburgh, SA 5583",137.7403612,-35.0894644
"78-80 Yarramundi Drive, Clifton Springs, Vic 3222",144.5592726,-38.1626423
"78 + 78A Railway Road, Marayong, NSW 2148",150.8996254,-33.7443597
